identifier_id,person_id,scheme,value,status,issued_on,observed_at,source_system
CI-000866,CP-000866,brn,BRN-2017-0102-00866,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100866,CP-000866,uin,2317906583,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000867,CP-000867,brn,BRN-2013-0103-00867,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100867,CP-000867,uin,2317915714,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000868,CP-000868,brn,BRN-1996-0201-00868,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100868,CP-000868,uin,2317924844,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000869,CP-000869,brn,BRN-1959-0202-00869,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100869,CP-000869,uin,2317933970,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000870,CP-000870,brn,BRN-2002-0203-00870,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100870,CP-000870,uin,2317943109,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000871,CP-000871,brn,BRN-2002-0301-00871,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100871,CP-000871,uin,2317952232,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000872,CP-000872,brn,BRN-2022-0302-00872,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100872,CP-000872,uin,2317961369,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000873,CP-000873,brn,BRN-2019-0303-00873,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100873,CP-000873,uin,2317970494,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000874,CP-000874,brn,BRN-1976-0401-00874,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100874,CP-000874,uin,2317979625,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000875,CP-000875,brn,BRN-1967-0402-00875,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100875,CP-000875,uin,2317988758,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000876,CP-000876,brn,BRN-2022-0403-00876,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100876,CP-000876,uin,2317997885,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000877,CP-000877,brn,BRN-2017-0101-00877,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100877,CP-000877,uin,2318007016,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000878,CP-000878,brn,BRN-2001-0102-00878,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100878,CP-000878,uin,2318016142,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000879,CP-000879,brn,BRN-1969-0103-00879,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100879,CP-000879,uin,2318025271,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000880,CP-000880,brn,BRN-2015-0201-00880,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100880,CP-000880,uin,2318034400,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000881,CP-000881,brn,BRN-1964-0202-00881,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100881,CP-000881,uin,2318043533,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000882,CP-000882,brn,BRN-1975-0203-00882,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100882,CP-000882,uin,2318052664,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000883,CP-000883,brn,BRN-2019-0301-00883,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100883,CP-000883,uin,2318061798,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000884,CP-000884,brn,BRN-1950-0302-00884,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100884,CP-000884,uin,2318070920,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000885,CP-000885,brn,BRN-1992-0303-00885,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100885,CP-000885,uin,2318080059,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000886,CP-000886,brn,BRN-1994-0401-00886,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100886,CP-000886,uin,2318089186,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000887,CP-000887,brn,BRN-1967-0402-00887,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100887,CP-000887,uin,2318098310,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000888,CP-000888,brn,BRN-2017-0403-00888,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100888,CP-000888,uin,2318107440,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000889,CP-000889,brn,BRN-1977-0101-00889,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100889,CP-000889,uin,2318116571,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000890,CP-000890,brn,BRN-1940-0102-00890,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100890,CP-000890,uin,2318125702,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000891,CP-000891,brn,BRN-1978-0103-00891,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100891,CP-000891,uin,2318134834,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000892,CP-000892,brn,BRN-1954-0201-00892,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100892,CP-000892,uin,2318143963,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000893,CP-000893,brn,BRN-1952-0202-00893,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100893,CP-000893,uin,2318153098,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000894,CP-000894,brn,BRN-2007-0203-00894,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100894,CP-000894,uin,2318162228,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000895,CP-000895,brn,BRN-1969-0301-00895,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100895,CP-000895,uin,2318171354,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000896,CP-000896,brn,BRN-2009-0302-00896,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100896,CP-000896,uin,2318180486,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000897,CP-000897,brn,BRN-1970-0303-00897,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100897,CP-000897,uin,2318189617,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000898,CP-000898,brn,BRN-2012-0401-00898,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100898,CP-000898,uin,2318198748,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000899,CP-000899,brn,BRN-2005-0402-00899,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100899,CP-000899,uin,2318207873,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000900,CP-000900,brn,BRN-2006-0403-00900,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100900,CP-000900,uin,2318217003,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000901,CP-000901,brn,BRN-1964-0101-00901,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100901,CP-000901,uin,2318226139,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000902,CP-000902,brn,BRN-1984-0102-00902,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100902,CP-000902,uin,2318235263,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000903,CP-000903,brn,BRN-1983-0103-00903,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100903,CP-000903,uin,2318244390,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000904,CP-000904,brn,BRN-1981-0201-00904,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100904,CP-000904,uin,2318253525,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000905,CP-000905,brn,BRN-2005-0202-00905,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100905,CP-000905,uin,2318262657,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000906,CP-000906,brn,BRN-2021-0203-00906,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100906,CP-000906,uin,2318271785,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000907,CP-000907,brn,BRN-2001-0301-00907,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100907,CP-000907,uin,2318280915,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000908,CP-000908,brn,BRN-2022-0302-00908,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100908,CP-000908,uin,2318290044,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000909,CP-000909,brn,BRN-2017-0303-00909,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100909,CP-000909,uin,2318299172,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000910,CP-000910,brn,BRN-2014-0401-00910,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100910,CP-000910,uin,2318308305,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000911,CP-000911,brn,BRN-1959-0402-00911,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100911,CP-000911,uin,2318317435,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000912,CP-000912,brn,BRN-1940-0403-00912,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100912,CP-000912,uin,2318326561,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000913,CP-000913,brn,BRN-1974-0101-00913,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100913,CP-000913,uin,2318335698,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000914,CP-000914,brn,BRN-1990-0102-00914,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100914,CP-000914,uin,2318344827,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000915,CP-000915,brn,BRN-2001-0103-00915,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100915,CP-000915,uin,2318353953,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000916,CP-000916,brn,BRN-2013-0201-00916,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100916,CP-000916,uin,2318363081,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000917,CP-000917,brn,BRN-2012-0202-00917,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100917,CP-000917,uin,2318372214,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000918,CP-000918,brn,BRN-1996-0203-00918,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100918,CP-000918,uin,2318381343,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000919,CP-000919,brn,BRN-2016-0301-00919,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100919,CP-000919,uin,2318390471,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000920,CP-000920,brn,BRN-1960-0302-00920,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100920,CP-000920,uin,2318399600,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000921,CP-000921,brn,BRN-2016-0303-00921,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100921,CP-000921,uin,2318408732,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000922,CP-000922,brn,BRN-1966-0401-00922,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100922,CP-000922,uin,2318418236,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000923,CP-000923,brn,BRN-1990-0402-00923,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100923,CP-000923,uin,2318426995,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000924,CP-000924,brn,BRN-1994-0403-00924,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100924,CP-000924,uin,2318436121,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000925,CP-000925,brn,BRN-2005-0101-00925,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100925,CP-000925,uin,2318445259,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000926,CP-000926,brn,BRN-1962-0102-00926,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100926,CP-000926,uin,2318454385,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000927,CP-000927,brn,BRN-1975-0103-00927,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100927,CP-000927,uin,2318463510,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000928,CP-000928,brn,BRN-2025-0201-00928,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100928,CP-000928,uin,2318472642,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000929,CP-000929,brn,BRN-1975-0202-00929,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100929,CP-000929,uin,2318481773,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000930,CP-000930,brn,BRN-1981-0203-00930,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100930,CP-000930,uin,2318490907,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000931,CP-000931,brn,BRN-1968-0301-00931,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100931,CP-000931,uin,2318500034,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000932,CP-000932,brn,BRN-1993-0302-00932,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100932,CP-000932,uin,2318509167,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000933,CP-000933,brn,BRN-1944-0303-00933,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100933,CP-000933,uin,2318518294,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000934,CP-000934,brn,BRN-2022-0401-00934,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100934,CP-000934,uin,2318527424,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000935,CP-000935,brn,BRN-1989-0402-00935,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100935,CP-000935,uin,2318536554,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000936,CP-000936,brn,BRN-1950-0403-00936,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100936,CP-000936,uin,2318545681,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000937,CP-000937,brn,BRN-2022-0101-00937,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100937,CP-000937,uin,2318554818,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000938,CP-000938,brn,BRN-1993-0102-00938,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100938,CP-000938,uin,2318563940,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000939,CP-000939,brn,BRN-2019-0103-00939,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100939,CP-000939,uin,2318573076,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000940,CP-000940,brn,BRN-2005-0201-00940,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100940,CP-000940,uin,2318582208,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000941,CP-000941,brn,BRN-2008-0202-00941,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100941,CP-000941,uin,2318591330,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000942,CP-000942,brn,BRN-2001-0203-00942,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100942,CP-000942,uin,2318600463,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000943,CP-000943,brn,BRN-1965-0301-00943,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100943,CP-000943,uin,2318609594,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000944,CP-000944,brn,BRN-1957-0302-00944,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100944,CP-000944,uin,2318618724,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000945,CP-000945,brn,BRN-1951-0303-00945,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100945,CP-000945,uin,2318627850,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000946,CP-000946,brn,BRN-2023-0401-00946,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100946,CP-000946,uin,2318636983,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000947,CP-000947,brn,BRN-1989-0402-00947,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100947,CP-000947,uin,2318646115,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000948,CP-000948,brn,BRN-2019-0403-00948,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100948,CP-000948,uin,2318655247,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000949,CP-000949,brn,BRN-1991-0101-00949,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100949,CP-000949,uin,2318664370,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000950,CP-000950,brn,BRN-2016-0102-00950,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100950,CP-000950,uin,2318673502,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000951,CP-000951,brn,BRN-2016-0103-00951,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100951,CP-000951,uin,2318682631,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000952,CP-000952,brn,BRN-1975-0201-00952,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100952,CP-000952,uin,2318691761,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000953,CP-000953,brn,BRN-1996-0202-00953,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100953,CP-000953,uin,2318700890,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000954,CP-000954,brn,BRN-1993-0203-00954,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100954,CP-000954,uin,2318710028,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000955,CP-000955,brn,BRN-1971-0301-00955,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100955,CP-000955,uin,2318719155,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000956,CP-000956,brn,BRN-1971-0302-00956,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100956,CP-000956,uin,2318728280,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000957,CP-000957,brn,BRN-1970-0303-00957,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100957,CP-000957,uin,2318737417,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000958,CP-000958,brn,BRN-1958-0401-00958,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100958,CP-000958,uin,2318746549,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000959,CP-000959,brn,BRN-1981-0402-00959,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100959,CP-000959,uin,2318755677,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000960,CP-000960,brn,BRN-2016-0403-00960,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100960,CP-000960,uin,2318764808,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000961,CP-000961,brn,BRN-1959-0101-00961,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100961,CP-000961,uin,2318773938,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000962,CP-000962,brn,BRN-2016-0102-00962,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100962,CP-000962,uin,2318783066,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000963,CP-000963,brn,BRN-2007-0103-00963,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100963,CP-000963,uin,2318792198,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000964,CP-000964,brn,BRN-1992-0201-00964,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100964,CP-000964,uin,2318801322,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000965,CP-000965,brn,BRN-1996-0202-00965,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100965,CP-000965,uin,2318810451,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000966,CP-000966,brn,BRN-1987-0203-00966,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100966,CP-000966,uin,2318819583,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000967,CP-000967,brn,BRN-1996-0301-00967,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100967,CP-000967,uin,2318828718,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000968,CP-000968,brn,BRN-2004-0302-00968,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100968,CP-000968,uin,2318837843,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000969,CP-000969,brn,BRN-2015-0303-00969,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100969,CP-000969,uin,2318846977,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000970,CP-000970,brn,BRN-1956-0401-00970,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100970,CP-000970,uin,2318856102,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000971,CP-000971,brn,BRN-1961-0402-00971,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100971,CP-000971,uin,2318865237,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000972,CP-000972,brn,BRN-1963-0403-00972,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100972,CP-000972,uin,2318874362,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000973,CP-000973,brn,BRN-1975-0101-00973,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100973,CP-000973,uin,2318883494,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000974,CP-000974,brn,BRN-1960-0102-00974,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100974,CP-000974,uin,2318892628,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000975,CP-000975,brn,BRN-1992-0103-00975,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100975,CP-000975,uin,2318901750,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000976,CP-000976,brn,BRN-1962-0201-00976,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100976,CP-000976,uin,2318910888,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000977,CP-000977,brn,BRN-1992-0202-00977,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100977,CP-000977,uin,2318920015,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000978,CP-000978,brn,BRN-2007-0203-00978,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100978,CP-000978,uin,2318929144,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000979,CP-000979,brn,BRN-1990-0301-00979,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100979,CP-000979,uin,2318938277,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000980,CP-000980,brn,BRN-1974-0302-00980,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100980,CP-000980,uin,2318947406,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000981,CP-000981,brn,BRN-1965-0303-00981,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100981,CP-000981,uin,2318956539,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000982,CP-000982,brn,BRN-1974-0401-00982,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100982,CP-000982,uin,2318966032,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000983,CP-000983,brn,BRN-1981-0402-00983,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100983,CP-000983,uin,2318974794,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000984,CP-000984,brn,BRN-1944-0403-00984,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100984,CP-000984,uin,2318983921,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000985,CP-000985,brn,BRN-1974-0101-00985,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100985,CP-000985,uin,2318993053,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000986,CP-000986,brn,BRN-2000-0102-00986,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100986,CP-000986,uin,2319002187,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000987,CP-000987,brn,BRN-1956-0103-00987,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100987,CP-000987,uin,2319011314,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000988,CP-000988,brn,BRN-2012-0201-00988,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100988,CP-000988,uin,2319020447,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000989,CP-000989,brn,BRN-1990-0202-00989,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100989,CP-000989,uin,2319029578,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000990,CP-000990,brn,BRN-1992-0203-00990,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
