uin,person_id,legacy_nid,given_name,family_name,birth_date,sex,district_code,address_area,settlement_type,identity_status,pending_merge_with_uin,match_basis,alive,birth_brn,updated_at,observed_at,source_system
2317915714,CP-000867,,Tomas867,Almeida,2013-09-10,female,XS-0103,XS-0103 sector 4,rural,active,,,true,BRN-2013-0103-00867,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317924844,CP-000868,,Lina868,Mori,1996-07-02,male,XS-0201,XS-0201 sector 5,rural,active,,,true,BRN-1996-0201-00868,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317933970,CP-000869,,Zaid869,Khan,1959-11-17,female,XS-0202,XS-0202 sector 6,rural,active,,,true,BRN-1959-0202-00869,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317943109,CP-000870,,Rina870,Santos,2002-05-23,male,XS-0203,XS-0203 sector 7,urban,active,,,true,BRN-2002-0203-00870,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317952232,CP-000871,,Kiran871,Okafor,2002-04-14,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-2002-0301-00871,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317961369,CP-000872,,Eli872,Dela Cruz,2022-07-24,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-2022-0302-00872,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317970494,CP-000873,,Mara873,Aquino,2019-03-23,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-2019-0303-00873,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317979625,CP-000874,,Tala874,Kone,1976-09-06,male,XS-0401,XS-0401 sector 2,rural,active,,,true,BRN-1976-0401-00874,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317988758,CP-000875,,Rafi875,Mensah,1967-07-15,female,XS-0402,XS-0402 sector 3,urban,active,,,true,BRN-1967-0402-00875,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317997885,CP-000876,,Ari876,Raman,2022-05-18,male,XS-0403,XS-0403 sector 4,rural,active,,,true,BRN-2022-0403-00876,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318007016,CP-000877,,Mika877,Almeida,2017-03-27,female,XS-0101,XS-0101 sector 5,rural,active,,,true,BRN-2017-0101-00877,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318016142,CP-000878,,Nela878,Mori,2001-04-03,male,XS-0102,XS-0102 sector 6,rural,active,,,true,BRN-2001-0102-00878,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318025271,CP-000879,,Tomas879,Khan,1969-09-04,female,XS-0103,XS-0103 sector 7,rural,active,,,true,BRN-1969-0103-00879,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318034400,CP-000880,,Lina880,Santos,2015-02-15,male,XS-0201,XS-0201 sector 8,urban,active,,,true,BRN-2015-0201-00880,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318043533,CP-000881,,Zaid881,Okafor,1964-03-02,female,XS-0202,XS-0202 sector 9,rural,active,,,true,BRN-1964-0202-00881,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318052664,CP-000882,,Rina882,Dela Cruz,1975-05-19,male,XS-0203,XS-0203 sector 1,rural,active,,,true,BRN-1975-0203-00882,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318061798,CP-000883,,Kiran883,Aquino,2019-04-14,female,XS-0301,XS-0301 sector 2,urban,active,,,true,BRN-2019-0301-00883,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318070920,CP-000884,,Eli884,Kone,1950-07-13,male,XS-0302,XS-0302 sector 3,urban,active,,,true,BRN-1950-0302-00884,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318080059,CP-000885,,Mara885,Mensah,1992-11-27,female,XS-0303,XS-0303 sector 4,urban,active,,,true,BRN-1992-0303-00885,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318089186,CP-000886,,Tala886,Raman,1994-02-06,male,XS-0401,XS-0401 sector 5,rural,active,,,true,BRN-1994-0401-00886,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318098310,CP-000887,,Rafi887,Almeida,1967-05-04,female,XS-0402,XS-0402 sector 6,rural,active,,,true,BRN-1967-0402-00887,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318107440,CP-000888,,Ari888,Mori,2017-03-10,male,XS-0403,XS-0403 sector 7,rural,active,,,true,BRN-2017-0403-00888,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318116571,CP-000889,,Mika889,Khan,1977-11-25,female,XS-0101,XS-0101 sector 8,rural,active,,,true,BRN-1977-0101-00889,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318125702,CP-000890,,Nela890,Santos,1940-12-22,male,XS-0102,XS-0102 sector 9,urban,active,,,true,BRN-1940-0102-00890,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318134834,CP-000891,,Tomas891,Okafor,1978-06-11,female,XS-0103,XS-0103 sector 1,rural,active,,,true,BRN-1978-0103-00891,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318143963,CP-000892,,Lina892,Dela Cruz,1954-12-08,male,XS-0201,XS-0201 sector 2,rural,active,,,true,BRN-1954-0201-00892,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318153098,CP-000893,,Zaid893,Aquino,1952-05-16,female,XS-0202,XS-0202 sector 3,rural,active,,,true,BRN-1952-0202-00893,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318162228,CP-000894,,Rina894,Kone,2007-05-28,male,XS-0203,XS-0203 sector 4,rural,active,,,true,BRN-2007-0203-00894,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318171354,CP-000895,,Kiran895,Mensah,1969-07-03,female,XS-0301,XS-0301 sector 5,urban,active,,,true,BRN-1969-0301-00895,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318180486,CP-000896,,Eli896,Raman,2009-06-28,male,XS-0302,XS-0302 sector 6,urban,active,,,true,BRN-2009-0302-00896,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318189617,CP-000897,,Mara897,Almeida,1970-06-27,female,XS-0303,XS-0303 sector 7,urban,active,,,true,BRN-1970-0303-00897,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318198748,CP-000898,,Tala898,Mori,2012-04-02,male,XS-0401,XS-0401 sector 8,rural,active,,,true,BRN-2012-0401-00898,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318207873,CP-000899,,Rafi899,Khan,2005-01-20,female,XS-0402,XS-0402 sector 9,rural,active,,,true,BRN-2005-0402-00899,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318217003,CP-000900,,Ari900,Santos,2006-04-26,male,XS-0403,XS-0403 sector 1,urban,active,,,true,BRN-2006-0403-00900,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318226139,CP-000901,,Mika901,Okafor,1964-01-08,female,XS-0101,XS-0101 sector 2,rural,active,,,true,BRN-1964-0101-00901,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318235263,CP-000902,,Nela902,Dela Cruz,1984-06-06,male,XS-0102,XS-0102 sector 3,rural,active,,,true,BRN-1984-0102-00902,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318244390,CP-000903,,Tomas903,Aquino,1983-04-21,female,XS-0103,XS-0103 sector 4,rural,active,,,true,BRN-1983-0103-00903,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318253525,CP-000904,,Lina904,Kone,1981-10-13,male,XS-0201,XS-0201 sector 5,rural,active,,,true,BRN-1981-0201-00904,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318262657,CP-000905,,Zaid905,Mensah,2005-09-10,female,XS-0202,XS-0202 sector 6,urban,active,,,true,BRN-2005-0202-00905,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318271785,CP-000906,,Rina906,Raman,2021-10-24,male,XS-0203,XS-0203 sector 7,rural,active,,,true,BRN-2021-0203-00906,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318280915,CP-000907,,Kiran907,Almeida,2001-10-17,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-2001-0301-00907,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318290044,CP-000908,,Eli908,Mori,2022-02-09,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-2022-0302-00908,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318299172,CP-000909,,Mara909,Khan,2017-02-07,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-2017-0303-00909,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318308305,CP-000910,,Tala910,Santos,2014-02-01,male,XS-0401,XS-0401 sector 2,urban,active,,,true,BRN-2014-0401-00910,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318317435,CP-000911,,Rafi911,Okafor,1959-05-10,female,XS-0402,XS-0402 sector 3,rural,active,,,true,BRN-1959-0402-00911,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318326561,CP-000912,,Ari912,Dela Cruz,1940-04-14,male,XS-0403,XS-0403 sector 4,rural,active,,,true,BRN-1940-0403-00912,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318335698,CP-000913,,Mika913,Aquino,1974-06-23,female,XS-0101,XS-0101 sector 5,rural,active,,,true,BRN-1974-0101-00913,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318344827,CP-000914,,Nela914,Kone,1990-08-07,male,XS-0102,XS-0102 sector 6,rural,active,,,true,BRN-1990-0102-00914,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318353953,CP-000915,,Tomas915,Mensah,2001-07-11,female,XS-0103,XS-0103 sector 7,urban,active,,,true,BRN-2001-0103-00915,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318363081,CP-000916,,Lina916,Raman,2013-07-26,male,XS-0201,XS-0201 sector 8,rural,active,,,true,BRN-2013-0201-00916,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318372214,CP-000917,,Zaid917,Almeida,2012-10-21,female,XS-0202,XS-0202 sector 9,rural,active,,,true,BRN-2012-0202-00917,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318381343,CP-000918,,Rina918,Mori,1996-03-12,male,XS-0203,XS-0203 sector 1,rural,active,,,true,BRN-1996-0203-00918,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318390471,CP-000919,,Kiran919,Khan,2016-01-01,female,XS-0301,XS-0301 sector 2,urban,active,,,true,BRN-2016-0301-00919,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318399600,CP-000920,,Eli920,Santos,1960-07-12,male,XS-0302,XS-0302 sector 3,urban,active,,,true,BRN-1960-0302-00920,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318408732,CP-000921,,Mara921,Okafor,2016-01-06,female,XS-0303,XS-0303 sector 4,urban,active,,,true,BRN-2016-0303-00921,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318418236,CP-000922,,Tala922,Dela Cruz,1966-06-16,male,XS-0401,XS-0401 sector 5,rural,active,,,true,BRN-1966-0401-00922,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318426995,CP-000923,,Rafi923,Aquino,1990-08-27,female,XS-0402,XS-0402 sector 6,rural,active,,,true,BRN-1990-0402-00923,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318436121,CP-000924,,Ari924,Kone,1994-02-14,male,XS-0403,XS-0403 sector 7,rural,active,,,true,BRN-1994-0403-00924,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318445259,CP-000925,,Mika925,Mensah,2005-08-05,female,XS-0101,XS-0101 sector 8,urban,active,,,true,BRN-2005-0101-00925,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318454385,CP-000926,,Nela926,Raman,1962-09-02,male,XS-0102,XS-0102 sector 9,rural,active,,,true,BRN-1962-0102-00926,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318463510,CP-000927,,Tomas927,Almeida,1975-09-05,female,XS-0103,XS-0103 sector 1,rural,active,,,true,BRN-1975-0103-00927,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318472642,CP-000928,,Lina928,Mori,2025-12-25,male,XS-0201,XS-0201 sector 2,rural,active,,,true,BRN-2025-0201-00928,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318481773,CP-000929,,Zaid929,Khan,1975-02-11,female,XS-0202,XS-0202 sector 3,rural,active,,,true,BRN-1975-0202-00929,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318490907,CP-000930,,Rina930,Santos,1981-03-28,male,XS-0203,XS-0203 sector 4,urban,active,,,true,BRN-1981-0203-00930,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318500034,CP-000931,,Kiran931,Okafor,1968-08-14,female,XS-0301,XS-0301 sector 5,urban,active,,,true,BRN-1968-0301-00931,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318509167,CP-000932,,Eli932,Dela Cruz,1993-08-27,male,XS-0302,XS-0302 sector 6,urban,active,,,true,BRN-1993-0302-00932,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318518294,CP-000933,,Mara933,Aquino,1944-05-17,female,XS-0303,XS-0303 sector 7,urban,active,,,true,BRN-1944-0303-00933,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318527424,CP-000934,,Tala934,Kone,2022-10-22,male,XS-0401,XS-0401 sector 8,rural,active,,,true,BRN-2022-0401-00934,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318536554,CP-000935,,Rafi935,Mensah,1989-07-12,female,XS-0402,XS-0402 sector 9,urban,active,,,true,BRN-1989-0402-00935,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318545681,CP-000936,,Ari936,Raman,1950-08-14,male,XS-0403,XS-0403 sector 1,rural,active,,,true,BRN-1950-0403-00936,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318554818,CP-000937,,Mika937,Almeida,2022-11-12,female,XS-0101,XS-0101 sector 2,rural,active,,,true,BRN-2022-0101-00937,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318563940,CP-000938,,Nela938,Mori,1993-03-24,male,XS-0102,XS-0102 sector 3,rural,active,,,true,BRN-1993-0102-00938,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318573076,CP-000939,,Tomas939,Khan,2019-08-14,female,XS-0103,XS-0103 sector 4,rural,active,,,true,BRN-2019-0103-00939,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318582208,CP-000940,,Lina940,Santos,2005-02-15,male,XS-0201,XS-0201 sector 5,urban,active,,,true,BRN-2005-0201-00940,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318591330,CP-000941,,Zaid941,Okafor,2008-05-25,female,XS-0202,XS-0202 sector 6,rural,active,,,true,BRN-2008-0202-00941,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318600463,CP-000942,,Rina942,Dela Cruz,2001-07-16,male,XS-0203,XS-0203 sector 7,rural,active,,,true,BRN-2001-0203-00942,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318609594,CP-000943,,Kiran943,Aquino,1965-02-09,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-1965-0301-00943,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318618724,CP-000944,,Eli944,Kone,1957-07-24,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-1957-0302-00944,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318627850,CP-000945,,Mara945,Mensah,1951-04-15,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-1951-0303-00945,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318636983,CP-000946,,Tala946,Raman,2023-02-19,male,XS-0401,XS-0401 sector 2,rural,active,,,true,BRN-2023-0401-00946,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318646115,CP-000947,,Rafi947,Almeida,1989-05-14,female,XS-0402,XS-0402 sector 3,rural,active,,,true,BRN-1989-0402-00947,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318655247,CP-000948,,Ari948,Mori,2019-10-19,male,XS-0403,XS-0403 sector 4,rural,active,,,true,BRN-2019-0403-00948,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318664370,CP-000949,,Mika949,Khan,1991-08-23,female,XS-0101,XS-0101 sector 5,rural,active,,,true,BRN-1991-0101-00949,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318673502,CP-000950,,Nela950,Santos,2016-04-06,male,XS-0102,XS-0102 sector 6,urban,active,,,true,BRN-2016-0102-00950,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318682631,CP-000951,,Tomas951,Okafor,2016-03-10,female,XS-0103,XS-0103 sector 7,rural,active,,,true,BRN-2016-0103-00951,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318691761,CP-000952,,Lina952,Dela Cruz,1975-12-22,male,XS-0201,XS-0201 sector 8,rural,active,,,true,BRN-1975-0201-00952,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318700890,CP-000953,,Zaid953,Aquino,1996-05-04,female,XS-0202,XS-0202 sector 9,rural,active,,,true,BRN-1996-0202-00953,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318710028,CP-000954,,Rina954,Kone,1993-08-11,male,XS-0203,XS-0203 sector 1,rural,active,,,true,BRN-1993-0203-00954,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318719155,CP-000955,,Kiran955,Mensah,1971-07-23,female,XS-0301,XS-0301 sector 2,urban,active,,,true,BRN-1971-0301-00955,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318728280,CP-000956,,Eli956,Raman,1971-07-25,male,XS-0302,XS-0302 sector 3,urban,active,,,true,BRN-1971-0302-00956,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318737417,CP-000957,,Mara957,Almeida,1970-12-05,female,XS-0303,XS-0303 sector 4,urban,active,,,true,BRN-1970-0303-00957,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318746549,CP-000958,,Tala958,Mori,1958-09-04,male,XS-0401,XS-0401 sector 5,rural,active,,,true,BRN-1958-0401-00958,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318755677,CP-000959,,Rafi959,Khan,1981-09-13,female,XS-0402,XS-0402 sector 6,rural,active,,,true,BRN-1981-0402-00959,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318764808,CP-000960,,Ari960,Santos,2016-02-06,male,XS-0403,XS-0403 sector 7,urban,active,,,true,BRN-2016-0403-00960,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318773938,CP-000961,,Mika961,Okafor,1959-07-03,female,XS-0101,XS-0101 sector 8,rural,active,,,true,BRN-1959-0101-00961,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318783066,CP-000962,,Nela962,Dela Cruz,2016-02-22,male,XS-0102,XS-0102 sector 9,rural,active,,,true,BRN-2016-0102-00962,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318792198,CP-000963,,Tomas963,Aquino,2007-09-04,female,XS-0103,XS-0103 sector 1,rural,active,,,true,BRN-2007-0103-00963,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318801322,CP-000964,,Lina964,Kone,1992-07-08,male,XS-0201,XS-0201 sector 2,rural,active,,,true,BRN-1992-0201-00964,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318810451,CP-000965,,Zaid965,Mensah,1996-06-06,female,XS-0202,XS-0202 sector 3,urban,active,,,true,BRN-1996-0202-00965,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318819583,CP-000966,,Rina966,Raman,1987-12-01,male,XS-0203,XS-0203 sector 4,rural,active,,,true,BRN-1987-0203-00966,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318828718,CP-000967,,Kiran967,Almeida,1996-09-05,female,XS-0301,XS-0301 sector 5,urban,active,,,true,BRN-1996-0301-00967,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318837843,CP-000968,,Eli968,Mori,2004-08-17,male,XS-0302,XS-0302 sector 6,urban,active,,,true,BRN-2004-0302-00968,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318846977,CP-000969,,Mara969,Khan,2015-10-13,female,XS-0303,XS-0303 sector 7,urban,active,,,true,BRN-2015-0303-00969,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318856102,CP-000970,,Tala970,Santos,1956-01-16,male,XS-0401,XS-0401 sector 8,urban,active,,,true,BRN-1956-0401-00970,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318865237,CP-000971,,Rafi971,Okafor,1961-06-27,female,XS-0402,XS-0402 sector 9,rural,active,,,true,BRN-1961-0402-00971,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318874362,CP-000972,,Ari972,Dela Cruz,1963-03-11,male,XS-0403,XS-0403 sector 1,rural,active,,,true,BRN-1963-0403-00972,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318883494,CP-000973,,Mika973,Aquino,1975-07-01,female,XS-0101,XS-0101 sector 2,rural,active,,,true,BRN-1975-0101-00973,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318892628,CP-000974,,Nela974,Kone,1960-01-09,male,XS-0102,XS-0102 sector 3,rural,active,,,true,BRN-1960-0102-00974,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318901750,CP-000975,,Tomas975,Mensah,1992-09-23,female,XS-0103,XS-0103 sector 4,urban,active,,,true,BRN-1992-0103-00975,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318910888,CP-000976,,Lina976,Raman,1962-12-13,male,XS-0201,XS-0201 sector 5,rural,active,,,true,BRN-1962-0201-00976,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318920015,CP-000977,,Zaid977,Almeida,1992-11-22,female,XS-0202,XS-0202 sector 6,rural,active,,,true,BRN-1992-0202-00977,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318929144,CP-000978,,Rina978,Mori,2007-03-18,male,XS-0203,XS-0203 sector 7,rural,active,,,true,BRN-2007-0203-00978,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318938277,CP-000979,,Kiran979,Khan,1990-09-14,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-1990-0301-00979,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318947406,CP-000980,,Eli980,Santos,1974-01-02,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-1974-0302-00980,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318956539,CP-000981,,Mara981,Okafor,1965-05-26,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-1965-0303-00981,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318966032,CP-000982,,Tala982,Dela Cruz,1974-12-10,male,XS-0401,XS-0401 sector 2,rural,active,,,true,BRN-1974-0401-00982,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318974794,CP-000983,,Rafi983,Aquino,1981-12-24,female,XS-0402,XS-0402 sector 3,rural,active,,,true,BRN-1981-0402-00983,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318983921,CP-000984,,Ari984,Kone,1944-07-05,male,XS-0403,XS-0403 sector 4,rural,active,,,true,BRN-1944-0403-00984,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2318993053,CP-000985,,Mika985,Mensah,1974-03-09,female,XS-0101,XS-0101 sector 5,urban,active,,,true,BRN-1974-0101-00985,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2319002187,CP-000986,,Nela986,Raman,2000-12-21,male,XS-0102,XS-0102 sector 6,rural,active,,,true,BRN-2000-0102-00986,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2319011314,CP-000987,,Tomas987,Almeida,1956-03-10,female,XS-0103,XS-0103 sector 7,rural,active,,,true,BRN-1956-0103-00987,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2319020447,CP-000988,,Lina988,Mori,2012-09-11,male,XS-0201,XS-0201 sector 8,rural,active,,,true,BRN-2012-0201-00988,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2319029578,CP-000989,,Zaid989,Khan,1990-11-17,female,XS-0202,XS-0202 sector 9,rural,active,,,true,BRN-1990-0202-00989,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2319038704,CP-000990,,Rina990,Santos,1992-02-10,male,XS-0203,XS-0203 sector 1,urban,active,,,true,BRN-1992-0203-00990,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
